mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__text__tvec__max_features,param_preprocessor__text__tvec__ngram_range,param_xgboost__colsample_bytree,param_xgboost__learning_rate,param_xgboost__max_depth,param_xgboost__min_child_weight,param_xgboost__min_split_loss,param_xgboost__objective,param_xgboost__reg_alpha,param_xgboost__reg_lambda,param_xgboost__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
8.95587956905365,0.05247542741017001,0.9142624735832214,0.05513783022004229,5000,"(1, 3)",0.9,0.17430427503029083,3,1,0.05,reg:squarederror,3,9,0.9113002803298291,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.17430427503029083, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.9113002803298291}",0.35702908494303176,0.35608926392351614,0.4796102137272267,0.3650975341576578,0.38945652418785803,0.05216790442019281,5
6.830450356006622,0.08653970598799449,0.8866170048713684,0.053085589630943925,5000,"(1, 3)",0.8,0.23885578467277463,2,3,0,reg:squarederror,3,5,0.5258408605843039,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.23885578467277463, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.5258408605843039}",0.34024388714232734,0.2357310071324208,0.39518018567015545,0.31784396982643015,0.32224976244283343,0.0573313639835541,77
12.277953743934631,0.1076990174253858,0.8995489478111267,0.04535686188509451,5000,"(1, 3)",1,0.2727031976480243,5,4,0.05,reg:tweedie,9,2,0.8975930973843518,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.2727031976480243, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.8975930973843518}",0.3194509356374985,0.33500470172803454,0.46838599648274803,0.2928577650811439,0.3539248497323563,0.0677808337525036,41
8.713393688201904,0.021332801712559978,0.9471287131309509,0.05348322481753461,7500,"(1, 3)",0.9,0.12015390728556202,2,1,0,reg:tweedie,6,8,0.8442499503826832,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.12015390728556202, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.8442499503826832}",0.24783110526723384,0.33246916014659633,0.3953809603812217,0.29482367709625956,0.31762622572282784,0.053984781483727935,83
6.352734208106995,0.1574525146384862,0.6770612001419067,0.04343485913599451,2500,"(1, 2)",0.9,0.1402760678752295,3,0,0,reg:squarederror,0,6,0.8285556642500834,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.1402760678752295, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 6, 'xgboost__subsample': 0.8285556642500834}",0.33682869860162956,0.3307872050229749,0.48576031921520724,0.3432688099438027,0.3741612581959036,0.06458274203281218,19
7.197625935077667,0.057647608989214214,0.6438370943069458,0.04277066118103188,2500,"(1, 2)",0.8,0.21013039448521822,5,1,0.1,reg:squarederror,5,8,0.6709398333582008,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.21013039448521822, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.6709398333582008}",0.3250096184541976,0.26494444505989156,0.5079666615909579,0.32475079245248184,0.35566787938938227,0.09127082752015307,40
7.1417524218559265,0.08813000367714593,0.8375959992408752,0.042640262624842176,2500,"(1, 3)",0.8,0.1809059661151422,3,3,0,reg:tweedie,9,9,0.7458079375584161,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.1809059661151422, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.7458079375584161}",0.2804896325140215,0.3302664328809757,0.4329989351519484,0.3158955993302047,0.3399126499692876,0.056714239213163285,63
7.235773324966431,0.023489270271491936,0.4606059789657593,0.02283983809346365,7500,"(1, 1)",0.9,0.21405309724300842,4,1,0.05,reg:tweedie,4,3,0.5226520048860223,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.21405309724300842, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.5226520048860223}",0.30087737996811126,0.3636780122111416,0.4771853688141172,0.29754187340668936,0.3598206586000149,0.07270197996195857,31
11.897028505802155,0.12065213277486185,0.725458025932312,0.04581047813454265,7500,"(1, 2)",0.9,0.3730396338091255,5,0,0,reg:squarederror,3,7,0.9719458022803786,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.3730396338091255, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 7, 'xgboost__subsample': 0.9719458022803786}",0.33854671963087646,0.32172111069511633,0.5018654614303233,0.3479102270161444,0.37751087969311514,0.07240677580887106,16
8.715053141117096,0.08434669663286436,0.45404481887817383,0.022811796937734375,5000,"(1, 1)",1,0.3250270842162518,5,1,0.1,reg:tweedie,0,0,0.9056020883680015,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.3250270842162518, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 0, 'xgboost__subsample': 0.9056020883680015}",0.29612225714234863,0.268030987355929,0.48025565369673207,0.30084765936699187,0.33631413939050037,0.08404612869795776,65
9.429262399673462,0.0587780424709053,0.45792388916015625,0.01932536439180315,7500,"(1, 1)",1,0.33170699845904067,5,1,0.1,reg:tweedie,1,2,0.8091269421689464,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.33170699845904067, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.8091269421689464}",0.3136478590402627,0.33653954626881033,0.48927746622873225,0.17454731084833364,0.32850304559653476,0.11161994053724716,71
6.520524322986603,0.04755710898543862,0.4472023844718933,0.02176975593202336,7500,"(1, 1)",0.9,0.1829208468057686,3,1,0.05,reg:tweedie,1,2,0.6409273873867,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.1829208468057686, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.6409273873867}",0.28223502118284827,0.36530700587547704,0.44672382223728324,0.32016222234003744,0.35360701790891147,0.061278351059030234,42
4.524135589599609,0.033270578398933444,0.4456760287284851,0.02828773122584764,5000,"(1, 1)",0.9,0.2701383529296352,2,3,0,reg:squarederror,8,3,0.5887197718898614,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.2701383529296352, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.5887197718898614}",0.2931597919560478,0.29255515987464686,0.42963529506232623,0.32335889868745626,0.3346772863951193,0.05622078173915617,66
9.185130834579468,0.07182292321470841,0.8847535252571106,0.06667051603390241,2500,"(1, 3)",0.8,0.3021054220566431,5,1,0,reg:squarederror,7,6,0.9653786628017824,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.3021054220566431, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 6, 'xgboost__subsample': 0.9653786628017824}",0.340240510236692,0.3688589447486985,0.5057309779896066,0.3471845195363622,0.3905037381278399,0.0673586680836263,3
4.16083037853241,0.01905986344134593,0.4185323119163513,0.006133527766919194,2500,"(1, 1)",1,0.3083406631941573,2,2,0,reg:tweedie,0,0,0.7526261862239285,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.3083406631941573, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 0, 'xgboost__subsample': 0.7526261862239285}",0.2903255077475183,0.34012552884182445,0.3362625714723514,0.31419566878511107,0.32022731921170133,0.019897029911868386,80
4.856324315071106,0.05584466870424461,0.6777516603469849,0.047931226445659815,2500,"(1, 2)",0.8,0.3586282495639571,2,3,0,reg:squarederror,2,8,0.6596568187952074,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.3586282495639571, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.6596568187952074}",0.32627403998499904,0.24631321952791263,0.4780324849811275,0.31342128910686695,0.3410102584002265,0.08473624830647082,61
11.360886216163635,0.09957960170802001,0.8644987940788269,0.04747825468884756,5000,"(1, 3)",1,0.23056028871917877,5,4,0,reg:squarederror,8,3,0.8362592280385193,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.23056028871917877, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.8362592280385193}",0.34187327867033845,0.3219107237448754,0.4209895381640604,0.3432716292943183,0.35701129246839813,0.03789196370240225,37
6.190867841243744,0.06507156064033075,0.8362414836883545,0.061459710327182504,2500,"(1, 3)",0.8,0.12917082687809117,2,1,0.05,reg:squarederror,9,4,0.8685177783955045,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.12917082687809117, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 4, 'xgboost__subsample': 0.8685177783955045}",0.3162075314255196,0.29982041872741105,0.4741808999044137,0.32081614300310557,0.3527562482651125,0.07053744945300167,44
9.23510628938675,0.048700798323094686,0.8952834606170654,0.056972381453749,2500,"(1, 3)",1,0.13010004414555132,5,0,0.05,reg:tweedie,0,5,0.5420534030574987,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.13010004414555132, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.5420534030574987}",0.2948925500243198,0.392799875274343,0.4612642510742966,0.331472437185774,0.3701072783896834,0.06319504320023783,23
6.041227996349335,0.028000232552937116,0.6271691918373108,0.03298512567460615,2500,"(1, 2)",0.8,0.33220305284065366,3,1,0,reg:squarederror,4,5,0.9933197892505877,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.33220305284065366, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.9933197892505877}",0.3321920584148794,0.23582989233268137,0.4898355574306821,0.34660098246596294,0.3511146226610514,0.09070901715886127,46
6.0144588351249695,0.061151923702377965,0.42802202701568604,0.015282099809154912,2500,"(1, 1)",0.9,0.3290776714328473,4,0,0,reg:tweedie,3,5,0.8540905977915999,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.3290776714328473, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.8540905977915999}",0.306498032676747,0.30916108794472497,0.44729431810334697,0.3088750849314651,0.342957130914071,0.060247972691193516,56
6.459663271903992,0.036941054556635274,0.4635607600212097,0.007719000639565086,7500,"(1, 1)",0.9,0.29363004375071644,3,1,0.1,reg:squarederror,2,1,0.7343303209970631,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.29363004375071644, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 1, 'xgboost__subsample': 0.7343303209970631}",0.23474533580995938,0.16184098795496216,0.43533441936299566,0.33643926929322565,0.2920900031052857,0.1033671091489717,95
4.72070449590683,0.03672624878365201,0.44347083568573,0.022305660641644992,5000,"(1, 1)",1,0.2762844070170223,2,2,0,reg:tweedie,8,0,0.5414456608466771,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.2762844070170223, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 0, 'xgboost__subsample': 0.5414456608466771}",0.2985100762659333,0.34165215068135557,0.3427264944918239,0.30285491204381143,0.32143590837073105,0.020813653648146045,79
7.7132203578948975,0.04997109523374287,0.643880307674408,0.027693801933505464,2500,"(1, 2)",0.8,0.3848194787476408,5,4,0,reg:squarederror,4,5,0.9623216651117981,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.3848194787476408, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.9623216651117981}",0.3476045428206438,0.22959246752711016,0.4906720946183504,0.3127855600726924,0.3451636662596992,0.0943182171408779,53
7.819836735725403,0.05356950708052748,0.8561074137687683,0.06520413494074287,2500,"(1, 3)",1,0.38727830802105223,3,0,0,reg:tweedie,0,4,0.8484625279319074,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.38727830802105223, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 4, 'xgboost__subsample': 0.8484625279319074}",0.269591242991872,0.2782732409756925,0.4106171010106118,0.29896138553698903,0.3143607426287913,0.056588520481350345,85
9.366768062114716,0.05043341768156336,0.8854047656059265,0.06223944802542176,7500,"(1, 3)",0.8,0.36605176063084666,3,3,0,reg:tweedie,9,3,0.7318492024699911,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.36605176063084666, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.7318492024699911}",0.3615386501258243,0.27307296983637885,0.42599913263578404,0.3153361063817991,0.3439867147449466,0.056753245943407804,55
8.50275433063507,0.17721723019573504,0.6821408867835999,0.056763796155244996,5000,"(1, 2)",0.8,0.3893526370145759,5,2,0.05,reg:squarederror,0,8,0.6547638081431639,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.3893526370145759, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.6547638081431639}",0.34471026683670225,0.27253623870483723,0.4420869159007137,0.35315258517747483,0.353121501654932,0.060165561939560214,43
3.8867180347442627,0.05260179301795575,0.41977936029434204,0.00646221760626244,2500,"(1, 1)",0.8,0.36440989478881913,2,1,0.1,reg:tweedie,4,8,0.7091215181453094,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.36440989478881913, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.7091215181453094}",0.2893511197168327,0.2729159174693002,0.3250165403613863,0.3201789601436512,0.3018656344227926,0.02159885144370462,90
8.679723083972931,0.05577312214938348,0.670198917388916,0.037908064147794275,5000,"(1, 2)",1,0.11160995648017016,4,0,0.05,reg:squarederror,1,0,0.6883694849689703,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.11160995648017016, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 0, 'xgboost__subsample': 0.6883694849689703}",0.33173245890585934,0.3265221871699219,0.3572381644263548,0.2992883465461199,0.32869528926206404,0.020575536291256,70
9.267862915992737,0.05899146368732661,0.8879938125610352,0.06584056739671662,5000,"(1, 3)",0.8,0.3875268223939232,4,0,0,reg:squarederror,1,8,0.7074097511688326,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.3875268223939232, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.7074097511688326}",0.36573285500818953,0.30029635396530163,0.4427202928912619,0.3434075904603129,0.3630392730812665,0.05166816515824878,27
3.9618157148361206,0.05552733847828382,0.41350269317626953,0.006772116476712169,2500,"(1, 1)",1,0.3473459834228959,2,4,0.1,reg:squarederror,5,2,0.7777158528013137,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.3473459834228959, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.7777158528013137}",0.3424413677268733,0.2608420596283503,0.41476902410699934,0.3092828653111859,0.3318338291933522,0.05598915910042292,67
5.8789291977882385,0.04352995725876726,0.41971367597579956,0.011692750741951889,2500,"(1, 1)",0.8,0.3103742271511363,4,0,0,reg:tweedie,8,0,0.9770255136293612,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.3103742271511363, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 0, 'xgboost__subsample': 0.9770255136293612}",0.28593773375599185,0.3544833681503202,0.4312126818732185,0.3108391996047132,0.34561824584606093,0.055173235026295425,51
7.741601288318634,0.10775086773315916,0.6525337100028992,0.041023175906453775,2500,"(1, 2)",0.8,0.2831924234505375,5,1,0.1,reg:tweedie,6,9,0.7490825933229465,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.2831924234505375, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.7490825933229465}",0.2731636826638203,0.34855455885075337,0.5027098622350382,0.28328899886441683,0.3519292756535072,0.09173559865187195,45
10.326507866382599,0.07477820426857766,0.6830805540084839,0.04559242714681234,5000,"(1, 2)",1,0.23826184996622493,5,0,0.05,reg:tweedie,4,10,0.7017414331061985,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.23826184996622493, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 10, 'xgboost__subsample': 0.7017414331061985}",0.27877074002756064,0.364218944443528,0.26802784564908777,0.3161708756854371,0.3067971014514034,0.03766187669954887,89
8.521213948726654,0.09051679666126261,0.9324952960014343,0.06163631046243534,7500,"(1, 3)",1,0.30973662898977805,2,1,0.1,reg:squarederror,6,5,0.8086318560486461,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.30973662898977805, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.8086318560486461}",0.3405311947350723,0.2897788055025483,0.43307526091696713,0.3896766559180789,0.36326547926816666,0.05359126510041581,26
7.23533833026886,0.04247092236243686,0.646308422088623,0.013368752347737012,5000,"(1, 2)",0.9,0.25849939731292576,3,2,0.1,reg:squarederror,1,3,0.7737231534495558,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.25849939731292576, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.7737231534495558}",0.3438761260101306,0.29045253881211286,0.4720243816858314,0.3374507012975215,0.3609509369513991,0.06736309173027567,30
8.651336789131165,0.10164455344186736,0.8191372752189636,0.02605099573090265,2500,"(1, 3)",0.9,0.2680754311692404,4,0,0,reg:squarederror,3,9,0.9632938125807472,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.2680754311692404, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.9632938125807472}",0.34813143787303336,0.35453112757326,0.5069675237360852,0.331337097625387,0.38524179670194136,0.07078699233486763,8
4.6006680727005005,0.046876567909447005,0.4320526123046875,0.009345307819599928,5000,"(1, 1)",0.8,0.39166542938076954,2,1,0,reg:tweedie,10,10,0.6200728093890966,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.39166542938076954, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 10, 'xgboost__subsample': 0.6200728093890966}",0.2834246303806712,0.31551902939352927,0.3064237066418629,0.2616509538247317,0.2917545800601988,0.020949634250825723,96
