mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tvec__max_features,param_tvec__ngram_range,param_xgboost__colsample_bytree,param_xgboost__gamma,param_xgboost__learning_rate,param_xgboost__max_depth,param_xgboost__min_child_weight,param_xgboost__reg_alpha,param_xgboost__reg_lambda,param_xgboost__scale_pos_weight,param_xgboost__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
9.589398086071014,0.05915286355192405,0.9288308620452881,0.07282758076063615,2500,"(1, 3)",0.9,0,0.1448948720912231,5,1,5,6,3,0.8808098076643588,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.1448948720912231, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8808098076643588}",0.5674670273926276,0.5580448065173117,0.5716282320055904,0.5793871866295264,0.5691318131362639,0.007698993765394685,13
5.081191718578339,0.08566804117575504,0.48232054710388184,0.007878471024771662,7500,"(1, 1)",1,0,0.8031397563798959,2,3,1,5,2.5,0.7678873420373793,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8031397563798959, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7678873420373793}",0.5672254533014026,0.5513134851138354,0.5662431941923775,0.5614525139664803,0.561558661643524,0.0063054001131747075,44
4.126921534538269,0.10677253291717101,0.4636414647102356,0.012115973408896582,2500,"(1, 1)",1,0,0.18651851039985423,2,2,3,10,3,0.855574766219009,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.18651851039985423, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 10, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.855574766219009}",0.5549738219895288,0.553163731245923,0.5509181969949917,0.5522788203753352,0.5528336426514446,0.0014719108244267904,74
8.294120728969574,0.15818802372703306,0.9422480463981628,0.014891762090756539,7500,"(1, 3)",1,0,0.17436642900499144,2,1,7,0,3,0.6705331755251293,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.17436642900499144, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.6705331755251293}",0.5448369565217391,0.5647058823529412,0.5517955801104972,0.5559639158035415,0.5543255836971798,0.007191482741699982,69
6.2808427810668945,0.25750720337089816,0.6805418133735657,0.07419283673768623,2500,"(1, 2)",1,0,0.5414479738275658,3,2,6,9,2,0.7583179456355071,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.5414479738275658, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.7583179456355071}",0.5570228091236494,0.56645056726094,0.5578684429641965,0.5567765567765568,0.5595295940313356,0.004016294250063157,55
6.811095595359802,0.08706893495637948,0.6851497292518616,0.05650607070412299,2500,"(1, 2)",0.8,0,0.09310276780589921,5,4,4,10,3,0.6695148955243504,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.09310276780589921, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 10, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.6695148955243504}",0.5595116988809765,0.555256064690027,0.5692781388983922,0.5649063032367972,0.5622380514265481,0.005311862581190694,39
10.505848705768585,0.07171240264006623,0.8789820075035095,0.02884491331597468,7500,"(1, 3)",1,0,0.8563242918780924,3,0,7,3,3,0.9678174971104738,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8563242918780924, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.9678174971104738}",0.5650459921156373,0.5687707641196013,0.5793010752688172,0.5693235097119893,0.5706103353040113,0.005280407619224901,11
6.093682706356049,0.07132922846602616,0.6506557464599609,0.0076689604505960395,5000,"(1, 2)",1,0,0.3722827665617431,2,2,8,1,2.5,0.7743668946832931,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.3722827665617431, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 1, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7743668946832931}",0.5610119047619049,0.5532879818594104,0.5538342370255617,0.5614035087719299,0.5573844081047017,0.003830676338638125,59
7.054880738258362,0.040064305749318935,0.8939814567565918,0.0650183318232579,5000,"(1, 3)",0.8,0,0.22426930946055978,2,3,0,4,3,0.8604699621260646,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.22426930946055978, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8604699621260646}",0.5571476174608463,0.5608396195473926,0.5675213675213675,0.5705685618729096,0.564019291600629,0.005303010859490249,38
7.039820492267609,0.04442925080214232,0.8376816511154175,0.017769574278102888,2500,"(1, 3)",1,0,0.6363326181858954,3,4,2,5,3,0.7171971827552144,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.6363326181858954, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.7171971827552144}",0.5699745547073791,0.5673482635507953,0.5719819238218206,0.5652892561983471,0.5686484995695855,0.00254191213487141,14
