mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_min_split_loss,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1.86604243516922,0.08967953227300354,0.04291433095932007,0.008201549748503248,0.8,0.926300878513349,0.6510770255019445,5,0,0.05,0,6,3,0.8344206263318037,"{'colsample_bytree': 0.8, 'gamma': 0.926300878513349, 'learning_rate': 0.6510770255019445, 'max_depth': 5, 'min_child_weight': 0, 'min_split_loss': 0.05, 'reg_alpha': 0, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.8344206263318037}",0.7088223917006029,0.7164054530279143,0.7125191448612764,0.7219083369267131,0.7149138316291267,0.004847375678504194,56
1.672229528427124,0.025586779101130108,0.04552721977233887,0.004786414369947471,0.8,0.7296061783380641,0.6375574713552131,4,2,0,2,4,3,0.8566223936114975,"{'colsample_bytree': 0.8, 'gamma': 0.7296061783380641, 'learning_rate': 0.6375574713552131, 'max_depth': 4, 'min_child_weight': 2, 'min_split_loss': 0, 'reg_alpha': 2, 'reg_lambda': 4, 'scale_pos_weight': 3, 'subsample': 0.8566223936114975}",0.7133470885831427,0.7205503915232192,0.7191153765243307,0.7213764691212068,0.7185973314379748,0.003137334485879227,39
1.5953828692436218,0.040346841317973725,0.04440408945083618,0.003536117272065618,0.8,0.7217295211648732,0.23598491974895575,3,2,0,9,9,2,0.6008596011676981,"{'colsample_bytree': 0.8, 'gamma': 0.7217295211648732, 'learning_rate': 0.23598491974895575, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0, 'reg_alpha': 9, 'reg_lambda': 9, 'scale_pos_weight': 2, 'subsample': 0.6008596011676981}",0.7022955470768785,0.7226821896765327,0.7148603150941941,0.7106971109226372,0.7126337906925606,0.007357950506774711,63
2.5518653988838196,0.09697833608388873,0.05189657211303711,0.0038770342728554415,1,0.47537022318211175,0.5632755719763837,5,4,0.1,6,10,2,0.6143990827458112,"{'colsample_bytree': 1, 'gamma': 0.47537022318211175, 'learning_rate': 0.5632755719763837, 'max_depth': 5, 'min_child_weight': 4, 'min_split_loss': 0.1, 'reg_alpha': 6, 'reg_lambda': 10, 'scale_pos_weight': 2, 'subsample': 0.6143990827458112}",0.7146406577778539,0.7238906445806195,0.721960571818574,0.7164265289474111,0.7192296007811146,0.0038111396491214387,32
1.8094488978385925,0.09722576613986567,0.048521578311920166,0.0066581163275433175,1,0.289751452913768,0.16122128725400442,3,1,0,8,4,2.5,0.7282672852414551,"{'colsample_bytree': 1, 'gamma': 0.289751452913768, 'learning_rate': 0.16122128725400442, 'max_depth': 3, 'min_child_weight': 1, 'min_split_loss': 0, 'reg_alpha': 8, 'reg_lambda': 4, 'scale_pos_weight': 2.5, 'subsample': 0.7282672852414551}",0.7034789695980908,0.7217688336579183,0.7152395237510507,0.7130079397035629,0.7133738166776558,0.006557420180047187,60
2.087363123893738,0.09905048406417968,0.048068225383758545,0.006014772281136214,0.9,0.8832802589188683,0.32434502100527396,4,3,0,6,0,2,0.6139675812709708,"{'colsample_bytree': 0.9, 'gamma': 0.8832802589188683, 'learning_rate': 0.32434502100527396, 'max_depth': 4, 'min_child_weight': 3, 'min_split_loss': 0, 'reg_alpha': 6, 'reg_lambda': 0, 'scale_pos_weight': 2, 'subsample': 0.6139675812709708}",0.7146031888770414,0.7317834102587881,0.7227826466884268,0.7171509162404586,0.7215800405161787,0.0065925832636803405,15
1.949871301651001,0.0941168726445439,0.04399913549423218,0.009739694954704508,0.9,0.0005203769953158188,0.352568856334169,4,2,0,4,0,3,0.6347061668992607,"{'colsample_bytree': 0.9, 'gamma': 0.0005203769953158188, 'learning_rate': 0.352568856334169, 'max_depth': 4, 'min_child_weight': 2, 'min_split_loss': 0, 'reg_alpha': 4, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.6347061668992607}",0.7169693202261171,0.7255214166648832,0.7212565311462737,0.7170656032166222,0.7202032178134741,0.003524749174199294,25
2.0596976280212402,0.09375806167589962,0.04340165853500366,0.008879801970705143,1,0.16829104217293056,0.21876421957307024,5,0,0,0,9,2.5,0.8481521364198942,"{'colsample_bytree': 1, 'gamma': 0.16829104217293056, 'learning_rate': 0.21876421957307024, 'max_depth': 5, 'min_child_weight': 0, 'min_split_loss': 0, 'reg_alpha': 0, 'reg_lambda': 9, 'scale_pos_weight': 2.5, 'subsample': 0.8481521364198942}",0.7268612289894625,0.7315006765159784,0.7275784998805379,0.7294985783542416,0.728859745935055,0.001804042864450301,1
1.2687417268753052,0.051632965736917606,0.0299454927444458,0.003773820416411467,1,0.30087830981676966,0.2848404943774676,2,2,0,1,1,2.5,0.5165253664502742,"{'colsample_bytree': 1, 'gamma': 0.30087830981676966, 'learning_rate': 0.2848404943774676, 'max_depth': 2, 'min_child_weight': 2, 'min_split_loss': 0, 'reg_alpha': 1, 'reg_lambda': 1, 'scale_pos_weight': 2.5, 'subsample': 0.5165253664502742}",0.6958968104092651,0.7144382063884986,0.7072820912613762,0.7091876534325582,0.7067011903729246,0.006766017802472559,84
1.0802353620529175,0.04797880179273378,0.032348692417144775,0.005420099533130752,0.8,0.6343513447013638,0.6807054515547668,2,3,0.05,5,6,3,0.8808098076643588,"{'colsample_bytree': 0.8, 'gamma': 0.6343513447013638, 'learning_rate': 0.6807054515547668, 'max_depth': 2, 'min_child_weight': 3, 'min_split_loss': 0.05, 'reg_alpha': 5, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.8808098076643588}",0.7016189657822103,0.7225069375584074,0.7113808049741894,0.7129361910935583,0.7121107248520914,0.007405613150836296,65
1.0873395800590515,0.06909546354531745,0.02956479787826538,0.007406724829243419,1,0.24215993827742588,0.8031397563798959,2,3,0.05,5,5,3,0.908215936609692,"{'colsample_bytree': 1, 'gamma': 0.24215993827742588, 'learning_rate': 0.8031397563798959, 'max_depth': 2, 'min_child_weight': 3, 'min_split_loss': 0.05, 'reg_alpha': 5, 'reg_lambda': 5, 'scale_pos_weight': 3, 'subsample': 0.908215936609692}",0.7050021101533346,0.7175755046523848,0.7094604885283134,0.7118220053819786,0.7109650271790029,0.0045346675752718935,67
1.6767157316207886,0.047110088098158025,0.04174703359603882,0.004342121556488851,0.8,0.15071754396542947,0.5081987767407187,5,4,0.1,3,10,3,0.855574766219009,"{'colsample_bytree': 0.8, 'gamma': 0.15071754396542947, 'learning_rate': 0.5081987767407187, 'max_depth': 5, 'min_child_weight': 4, 'min_split_loss': 0.1, 'reg_alpha': 3, 'reg_lambda': 10, 'scale_pos_weight': 3, 'subsample': 0.855574766219009}",0.7179299514736103,0.726663765613965,0.7242153581528791,0.7190680200620061,0.7219692738256152,0.003599185547465088,13
2.017998456954956,0.04263296642857169,0.05157047510147095,0.00392481566772134,1,0.22649577519793795,0.6451727904094499,5,0,0,7,6,2.5,0.918855052953664,"{'colsample_bytree': 1, 'gamma': 0.22649577519793795, 'learning_rate': 0.6451727904094499, 'max_depth': 5, 'min_child_weight': 0, 'min_split_loss': 0, 'reg_alpha': 7, 'reg_lambda': 6, 'scale_pos_weight': 2.5, 'subsample': 0.918855052953664}",0.7173869497840601,0.725751360760171,0.7251664139402195,0.7215418597810845,0.7224616460663837,0.003344269022757713,12
1.67490154504776,0.11967318158146242,0.037062644958496094,0.0038963361254252525,1,0.3410663510502585,0.11347352124058907,4,1,0.1,6,9,2,0.7583179456355071,"{'colsample_bytree': 1, 'gamma': 0.3410663510502585, 'learning_rate': 0.11347352124058907, 'max_depth': 4, 'min_child_weight': 1, 'min_split_loss': 0.1, 'reg_alpha': 6, 'reg_lambda': 9, 'scale_pos_weight': 2, 'subsample': 0.7583179456355071}",0.7076713232778697,0.7261457374737538,0.7195060078454667,0.7169950444674802,0.7175795282661426,0.0066258095950353325,41
1.923510730266571,0.02287393370013381,0.04474157094955444,0.0036031605992229813,0.8,0.24185229090045168,0.09310276780589921,5,4,0,10,6,2,0.6394356762960909,"{'colsample_bytree': 0.8, 'gamma': 0.24185229090045168, 'learning_rate': 0.09310276780589921, 'max_depth': 5, 'min_child_weight': 4, 'min_split_loss': 0, 'reg_alpha': 10, 'reg_lambda': 6, 'scale_pos_weight': 2, 'subsample': 0.6394356762960909}",0.7050898944352377,0.7273217338783509,0.722404270934174,0.7142733567307573,0.71727231399463,0.008437015364159538,45
1.9695353507995605,0.05050884241097043,0.04313308000564575,0.0066285927207554995,1,0.7259556788702394,0.8971102599525771,5,0,0.1,0,7,2.5,0.8344941273571143,"{'colsample_bytree': 1, 'gamma': 0.7259556788702394, 'learning_rate': 0.8971102599525771, 'max_depth': 5, 'min_child_weight': 0, 'min_split_loss': 0.1, 'reg_alpha': 0, 'reg_lambda': 7, 'scale_pos_weight': 2.5, 'subsample': 0.8344941273571143}",0.701768484538785,0.7018044785595559,0.7105323151931906,0.7033843450482276,0.7043724058349398,0.0036157780638589147,90
1.6425997614860535,0.06405043062455167,0.03985333442687988,0.007463587498713927,0.9,0.009197051616629648,0.1014715428660321,4,0,0,1,1,2.5,0.8459475988463466,"{'colsample_bytree': 0.9, 'gamma': 0.009197051616629648, 'learning_rate': 0.1014715428660321, 'max_depth': 4, 'min_child_weight': 0, 'min_split_loss': 0, 'reg_alpha': 1, 'reg_lambda': 1, 'scale_pos_weight': 2.5, 'subsample': 0.8459475988463466}",0.7112397900219009,0.726211843428759,0.724887153595807,0.722160944387807,0.7211249328585685,0.005891102036437243,19
1.1044975519180298,0.08257967815403007,0.04009884595870972,0.00660737892483402,0.8,0.22426930946055978,0.7121792213475359,2,4,0.1,2,0,2,0.7712701152774497,"{'colsample_bytree': 0.8, 'gamma': 0.22426930946055978, 'learning_rate': 0.7121792213475359, 'max_depth': 2, 'min_child_weight': 4, 'min_split_loss': 0.1, 'reg_alpha': 2, 'reg_lambda': 0, 'scale_pos_weight': 2, 'subsample': 0.7712701152774497}",0.695532588903591,0.7147151142467845,0.713296837920961,0.7065497319005505,0.7075235682429717,0.007579263147546404,80
1.4893959164619446,0.04918574581703665,0.03680849075317383,0.0045058514788908965,1,0.3677158030594335,0.26520236768172545,3,4,0.1,5,7,3,0.7171971827552144,"{'colsample_bytree': 1, 'gamma': 0.3677158030594335, 'learning_rate': 0.26520236768172545, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.1, 'reg_alpha': 5, 'reg_lambda': 7, 'scale_pos_weight': 3, 'subsample': 0.7171971827552144}",0.7064564982493102,0.7277203908336245,0.7177985575078791,0.7159440403676955,0.7169798717396274,0.007547240108865005,46
1.7281073927879333,0.06024966550990741,0.05193281173706055,0.005938019322494593,0.8,0.5026370931051921,0.5769038846263591,5,0,0,2,3,3,0.8842770071531545,"{'colsample_bytree': 0.8, 'gamma': 0.5026370931051921, 'learning_rate': 0.5769038846263591, 'max_depth': 5, 'min_child_weight': 0, 'min_split_loss': 0, 'reg_alpha': 2, 'reg_lambda': 3, 'scale_pos_weight': 3, 'subsample': 0.8842770071531545}",0.7135162339068097,0.721741725460542,0.7186570421201226,0.7105762210590141,0.7161228056366222,0.00434607383741814,48
1.2215885519981384,0.08765215532265605,0.040075063705444336,0.006145348517848586,0.8,0.994550510797341,0.46994451399094295,3,4,0.05,2,8,2,0.9641592812938626,"{'colsample_bytree': 0.8, 'gamma': 0.994550510797341, 'learning_rate': 0.46994451399094295, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.05, 'reg_alpha': 2, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.9641592812938626}",0.7126998876646669,0.7290862635154576,0.7213037686225123,0.719592391744079,0.720670577886679,0.005829216994668972,22
1.902857780456543,0.009112465441811069,0.037980854511260986,0.012712909376101492,0.8,0.5527649668354899,0.5722924691708383,5,0,0.1,4,6,2,0.6584610025781388,"{'colsample_bytree': 0.8, 'gamma': 0.5527649668354899, 'learning_rate': 0.5722924691708383, 'max_depth': 5, 'min_child_weight': 0, 'min_split_loss': 0.1, 'reg_alpha': 4, 'reg_lambda': 6, 'scale_pos_weight': 2, 'subsample': 0.6584610025781388}",0.7206608990728172,0.7273140056641866,0.7133249186373142,0.7198490447321051,0.7202872170266058,0.004954316064052026,23
1.2219098210334778,0.03387269576405175,0.039833784103393555,0.004523259158116245,0.9,0.5568012624583502,0.936154774160781,3,2,0.05,7,1,3,0.9950269250521316,"{'colsample_bytree': 0.9, 'gamma': 0.5568012624583502, 'learning_rate': 0.936154774160781, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.05, 'reg_alpha': 7, 'reg_lambda': 1, 'scale_pos_weight': 3, 'subsample': 0.9950269250521316}",0.7124512844814994,0.7199976458670698,0.717505137819204,0.7198207260435794,0.7174436985528382,0.0030455245697073,42
1.4481655955314636,0.06231601302395114,0.04099220037460327,0.006034451417340383,0.9,0.25416364906973876,0.29529058841893874,3,0,0,8,10,2.5,0.6797455756098776,"{'colsample_bytree': 0.9, 'gamma': 0.25416364906973876, 'learning_rate': 0.29529058841893874, 'max_depth': 3, 'min_child_weight': 0, 'min_split_loss': 0, 'reg_alpha': 8, 'reg_lambda': 10, 'scale_pos_weight': 2.5, 'subsample': 0.6797455756098776}",0.7063168522507272,0.7278084924750974,0.717841987429358,0.7122715348158047,0.7160597167427468,0.007913342385346585,50
1.2853059768676758,0.04046001062894023,0.03429132699966431,0.00720192225747635,0.8,0.2965101436477985,0.4197808564462765,3,0,0,9,6,2,0.813947207474318,"{'colsample_bytree': 0.8, 'gamma': 0.2965101436477985, 'learning_rate': 0.4197808564462765, 'max_depth': 3, 'min_child_weight': 0, 'min_split_loss': 0, 'reg_alpha': 9, 'reg_lambda': 6, 'scale_pos_weight': 2, 'subsample': 0.813947207474318}",0.7091621097346346,0.7278956429517496,0.7203950718818743,0.7174000731050515,0.7187132244183274,0.006709947449238809,38
1.4637397527694702,0.1926346299589189,0.03898036479949951,0.00946463966061595,0.8,0.07094091699992766,0.3967838272138884,3,3,0.1,6,1,2.5,0.7192370615090435,"{'colsample_bytree': 0.8, 'gamma': 0.07094091699992766, 'learning_rate': 0.3967838272138884, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.1, 'reg_alpha': 6, 'reg_lambda': 1, 'scale_pos_weight': 2.5, 'subsample': 0.7192370615090435}",0.7122534724749886,0.730549392800158,0.7202483620375368,0.716924485718338,0.7199939282577554,0.006723442226307233,27
2.0801676511764526,0.0410595407112444,0.0400317907333374,0.0034123858905190816,1,0.035942273796742086,0.46559801813246016,4,4,0.05,9,9,2.5,0.625125680257932,"{'colsample_bytree': 1, 'gamma': 0.035942273796742086, 'learning_rate': 0.46559801813246016, 'max_depth': 4, 'min_child_weight': 4, 'min_split_loss': 0.05, 'reg_alpha': 9, 'reg_lambda': 9, 'scale_pos_weight': 2.5, 'subsample': 0.625125680257932}",0.7119877406514499,0.7319492696243136,0.7215173486473185,0.7199623194862085,0.7213541696023226,0.007105455824825622,18
2.0599997639656067,0.04575715190058761,0.042927443981170654,0.007697308909680915,0.9,0.8226005606596583,0.3601906414112629,5,4,0,7,4,2,0.7286325808068643,"{'colsample_bytree': 0.9, 'gamma': 0.8226005606596583, 'learning_rate': 0.3601906414112629, 'max_depth': 5, 'min_child_weight': 4, 'min_split_loss': 0, 'reg_alpha': 7, 'reg_lambda': 4, 'scale_pos_weight': 2, 'subsample': 0.7286325808068643}",0.7181159875398656,0.7328174453139676,0.7273451681654155,0.721181688898027,0.724865072479319,0.005668081034184762,7
1.5693660974502563,0.01781334306626914,0.04344278573989868,0.0054398942705450705,0.9,0.0516817211686077,0.531354631568148,4,2,0.1,7,3,2,0.9847684335570794,"{'colsample_bytree': 0.9, 'gamma': 0.0516817211686077, 'learning_rate': 0.531354631568148, 'max_depth': 4, 'min_child_weight': 2, 'min_split_loss': 0.1, 'reg_alpha': 7, 'reg_lambda': 3, 'scale_pos_weight': 2, 'subsample': 0.9847684335570794}",0.723108986208114,0.7331937498959664,0.7279465238452877,0.7239758391612717,0.72705627477766,0.003985326676328553,3
1.9076679348945618,0.024273688796196936,0.03837382793426514,0.003406928844908611,0.9,0.32295647294124596,0.7951861947687037,4,2,0.05,6,9,2,0.592166837165685,"{'colsample_bytree': 0.9, 'gamma': 0.32295647294124596, 'learning_rate': 0.7951861947687037, 'max_depth': 4, 'min_child_weight': 2, 'min_split_loss': 0.05, 'reg_alpha': 6, 'reg_lambda': 9, 'scale_pos_weight': 2, 'subsample': 0.592166837165685}",0.709084911904072,0.7203267488948654,0.7120869873960419,0.7109340122203469,0.7131081651038316,0.004303029831676829,62
1.2493956685066223,0.013763123884836971,0.04052388668060303,0.0030722596478643333,0.9,0.8359801205122058,0.695974206093698,2,0,0.05,9,0,3,0.6251214490822976,"{'colsample_bytree': 0.9, 'gamma': 0.8359801205122058, 'learning_rate': 0.695974206093698, 'max_depth': 2, 'min_child_weight': 0, 'min_split_loss': 0.05, 'reg_alpha': 9, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.6251214490822976}",0.6988595893979426,0.7155410819975412,0.7075313671120553,0.7073327793341158,0.7073162044604138,0.005899354170344783,81
1.1301509141921997,0.017845679535429322,0.036105215549468994,0.0026793944446311456,0.9,0.09387329008129175,0.18286599710730733,2,4,0,6,4,2.5,0.8650196582809093,"{'colsample_bytree': 0.9, 'gamma': 0.09387329008129175, 'learning_rate': 0.18286599710730733, 'max_depth': 2, 'min_child_weight': 4, 'min_split_loss': 0, 'reg_alpha': 6, 'reg_lambda': 4, 'scale_pos_weight': 2.5, 'subsample': 0.8650196582809093}",0.6902283009863718,0.7084537151308922,0.7014302365538584,0.7056043874453497,0.701429160029118,0.006932462455893462,93
1.1526360511779785,0.017080742673460075,0.03834491968154907,0.002788913929553712,1,0.24773098950115746,0.3559726786512616,2,0,0,4,0,2.5,0.9277302920055036,"{'colsample_bytree': 1, 'gamma': 0.24773098950115746, 'learning_rate': 0.3559726786512616, 'max_depth': 2, 'min_child_weight': 0, 'min_split_loss': 0, 'reg_alpha': 4, 'reg_lambda': 0, 'scale_pos_weight': 2.5, 'subsample': 0.9277302920055036}",0.6972937461906618,0.7161828804599834,0.7090037009432264,0.7144796786043026,0.7092400015495435,0.007389631896775309,73
1.9893941283226013,0.04618925361473213,0.04836702346801758,0.002684244882632952,0.8,0.4741738290873252,0.09783416065100148,5,4,0.1,3,0,2.5,0.7169258246189865,"{'colsample_bytree': 0.8, 'gamma': 0.4741738290873252, 'learning_rate': 0.09783416065100148, 'max_depth': 5, 'min_child_weight': 4, 'min_split_loss': 0.1, 'reg_alpha': 3, 'reg_lambda': 0, 'scale_pos_weight': 2.5, 'subsample': 0.7169258246189865}",0.7185826240410935,0.73025262937625,0.7280131560535836,0.7275815935187803,0.7261075007474268,0.004461231120426493,4
2.1947389245033264,0.05760841738161582,0.043077945709228516,0.00527101506533905,1,0.048058924197033726,0.9491457315913859,5,1,0.1,9,9,3,0.7515681292900438,"{'colsample_bytree': 1, 'gamma': 0.048058924197033726, 'learning_rate': 0.9491457315913859, 'max_depth': 5, 'min_child_weight': 1, 'min_split_loss': 0.1, 'reg_alpha': 9, 'reg_lambda': 9, 'scale_pos_weight': 3, 'subsample': 0.7515681292900438}",0.7150805307785015,0.7158455736356136,0.7115885546807699,0.7170330010289916,0.7148869150309691,0.002027398547931938,57
1.9715330600738525,0.06542957141231907,0.04876434803009033,0.006151861865058956,0.8,0.5393774484000625,0.6839637693981411,5,1,0,10,3,2.5,0.7866835208359666,"{'colsample_bytree': 0.8, 'gamma': 0.5393774484000625, 'learning_rate': 0.6839637693981411, 'max_depth': 5, 'min_child_weight': 1, 'min_split_loss': 0, 'reg_alpha': 10, 'reg_lambda': 3, 'scale_pos_weight': 2.5, 'subsample': 0.7866835208359666}",0.7174344103917557,0.7223970780216723,0.7222645812689247,0.7186057591169518,0.7201754571998261,0.002195297709170658,26
1.200695276260376,0.027129539633171516,0.03898078203201294,0.004060995546466846,0.8,0.45825289049151663,0.5456167893159349,2,3,0.1,0,0,2.5,0.6033421799383727,"{'colsample_bytree': 0.8, 'gamma': 0.45825289049151663, 'learning_rate': 0.5456167893159349, 'max_depth': 2, 'min_child_weight': 3, 'min_split_loss': 0.1, 'reg_alpha': 0, 'reg_lambda': 0, 'scale_pos_weight': 2.5, 'subsample': 0.6033421799383727}",0.7000867851112149,0.7157783976201857,0.7082643214033123,0.707654160753058,0.7079459162219428,0.005552031380102669,78
1.5044726133346558,0.02591017961032709,0.04125559329986572,0.0006165512868435896,0.8,0.06936130087516545,0.10077800137742665,3,4,0.1,1,2,3,0.5355943242301144,"{'colsample_bytree': 0.8, 'gamma': 0.06936130087516545, 'learning_rate': 0.10077800137742665, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.1, 'reg_alpha': 1, 'reg_lambda': 2, 'scale_pos_weight': 3, 'subsample': 0.5355943242301144}",0.6989088342390102,0.7154151715544649,0.7137498179512881,0.7095369965817678,0.7094027050816327,0.0064262450711342,71
1.376706302165985,0.035829860810005054,0.0381508469581604,0.0027708470979024157,0.8,0.8448753109694546,0.023271935735825866,3,2,0,6,3,2.5,0.8483685826820753,"{'colsample_bytree': 0.8, 'gamma': 0.8448753109694546, 'learning_rate': 0.023271935735825866, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0, 'reg_alpha': 6, 'reg_lambda': 3, 'scale_pos_weight': 2.5, 'subsample': 0.8483685826820753}",0.6763498201254864,0.6895570425432245,0.6930759854665635,0.6912488351262158,0.6875579208153726,0.0065895731026771875,98
