mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.8786113262176514,0.05859073471489092,0.03127521276473999,0.004313948940485786,0.8,0,0.01563640674119393,2,0,7,7,3,0.9077307142274171,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01563640674119393, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 7, 'reg_lambda': 7, 'scale_pos_weight': 3, 'subsample': 0.9077307142274171}",0.3368906835881165,0.3402305645876441,0.35725728933034284,0.34684287812041115,0.34530535390662864,0.007774524170036552,100
1.4787050485610962,0.06874308905980299,0.045316219329833984,0.009330594534700073,0.8,0,0.71134195274865,4,0,10,4,2.5,0.6792328642721364,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.71134195274865, 'max_depth': 4, 'min_child_weight': 0, 'reg_alpha': 10, 'reg_lambda': 4, 'scale_pos_weight': 2.5, 'subsample': 0.6792328642721364}",0.43282828282828284,0.44008159102498723,0.43400211193241817,0.43762886597938144,0.43613521294126745,0.002884909273445579,37
0.9273019433021545,0.11216679637031873,0.030116498470306396,0.010843868106840035,0.8,0,0.9149596755437808,2,3,1,0,3,0.6554911608578311,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.9149596755437808, 'max_depth': 2, 'min_child_weight': 3, 'reg_alpha': 1, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.6554911608578311}",0.38955342902711326,0.3944954128440367,0.406195462478185,0.3976584578118692,0.396975690540301,0.0060562387080276975,89
1.909369170665741,0.055118524560209374,0.04358386993408203,0.013923406657087621,0.8,0,0.7296061783380641,5,2,2,0,3,0.5597971229691509,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.7296061783380641, 'max_depth': 5, 'min_child_weight': 2, 'reg_alpha': 2, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.5597971229691509}",0.41707798617966435,0.4174901185770751,0.4291688447464715,0.41379310344827586,0.4193825132378717,0.0058289319070148745,69
0.9509798884391785,0.030806754301542248,0.022743821144104004,0.0014116034469166814,0.9,0,0.8489138242660839,2,1,6,6,3,0.7613664146909971,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8489138242660839, 'max_depth': 2, 'min_child_weight': 1, 'reg_alpha': 6, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.7613664146909971}",0.3920477137176938,0.3977944072469476,0.4067725752508361,0.3913731697665216,0.39699696649549976,0.006170912229909035,88
2.013483703136444,0.13787271688634972,0.03929692506790161,0.008378159622905659,1,0,0.11089082081183133,5,4,2,6,2,0.6571779905381634,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.11089082081183133, 'max_depth': 5, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 6, 'scale_pos_weight': 2, 'subsample': 0.6571779905381634}",0.47005795235028974,0.48790058862001306,0.4837144837144837,0.48389261744966444,0.4813914105336128,0.0067540613484442106,3
1.7165173292160034,0.13477129187427403,0.029555320739746094,0.0033993716409821775,0.9,0,0.1393314544058757,4,4,10,3,2,0.5384899549143964,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1393314544058757, 'max_depth': 4, 'min_child_weight': 4, 'reg_alpha': 10, 'reg_lambda': 3, 'scale_pos_weight': 2, 'subsample': 0.5384899549143964}",0.45408163265306123,0.48616600790513836,0.4760900140646976,0.4615877080665813,0.46948134067236963,0.012465082505441016,16
1.8853455185890198,0.0688882973136935,0.045878052711486816,0.01211883362448116,1,0,0.6947849330397046,5,1,9,8,2,0.9357302950938589,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.6947849330397046, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 9, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.9357302950938589}",0.4771115409413282,0.47946084724005134,0.48292029470864034,0.478494623655914,0.47949682663648346,0.00214565996955598,6
1.5983986258506775,0.13695335516429655,0.05067265033721924,0.008958022961925143,0.9,0,0.8832802589188683,5,1,6,8,3,0.9534142207728771,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8832802589188683, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 6, 'reg_lambda': 8, 'scale_pos_weight': 3, 'subsample': 0.9534142207728771}",0.43341404358353514,0.4306784660766962,0.43318430203676106,0.4268172888015717,0.43102352512464104,0.0026549493930365553,43
1.2228960990905762,0.10132323561539164,0.029713094234466553,0.007575310388133728,0.8,0,0.22793516254194168,3,0,3,8,3,0.5034760652655954,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.22793516254194168, 'max_depth': 3, 'min_child_weight': 0, 'reg_alpha': 3, 'reg_lambda': 8, 'scale_pos_weight': 3, 'subsample': 0.5034760652655954}",0.3927157561361837,0.4013470681458003,0.4023083264633141,0.39241516966067863,0.39719658010149417,0.004644786622794093,87
0.8152216672897339,0.014349657168727346,0.024840593338012695,0.002178587029317146,1,0,0.417411003148779,2,0,2,9,3,0.5841455210864652,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.417411003148779, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 2, 'reg_lambda': 9, 'scale_pos_weight': 3, 'subsample': 0.5841455210864652}",0.39201240791004266,0.387921452389774,0.4010564811052418,0.3888671109368875,0.3924643630854865,0.005186690085108067,93
0.8845779895782471,0.0298874866687492,0.022960364818572998,0.0026035491765376544,0.8,0,0.4038361710580408,3,0,9,3,2.5,0.8481521364198942,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.4038361710580408, 'max_depth': 3, 'min_child_weight': 0, 'reg_alpha': 9, 'reg_lambda': 3, 'scale_pos_weight': 2.5, 'subsample': 0.8481521364198942}",0.4227761485826002,0.43160493827160495,0.44642857142857145,0.4267262791852956,0.431883984367018,0.008960712512573438,41
1.0988107919692993,0.21540937741549454,0.033703625202178955,0.013201056291065305,1,0,0.30087830981676966,2,0,10,0,2.5,0.7513395116144308,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.30087830981676966, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 10, 'reg_lambda': 0, 'scale_pos_weight': 2.5, 'subsample': 0.7513395116144308}",0.4091533180778032,0.4281676872350447,0.42770780856423174,0.41606886657101866,0.42027442011202454,0.00804556587193511,67
2.193860411643982,0.2818773124671892,0.054364919662475586,0.0033104116467964502,0.9,0,0.033050732900548385,5,0,0,2,2.5,0.5724474360456115,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.033050732900548385, 'max_depth': 5, 'min_child_weight': 0, 'reg_alpha': 0, 'reg_lambda': 2, 'scale_pos_weight': 2.5, 'subsample': 0.5724474360456115}",0.40913284132841327,0.4258484425848443,0.4420839656044512,0.4301980198019802,0.4268158173299222,0.011812907130151672,50
1.8612582683563232,0.06822267326264339,0.04197287559509277,0.01365056564534345,0.9,0,0.9856504541106007,5,3,6,10,3,0.621079969138713,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.9856504541106007, 'max_depth': 5, 'min_child_weight': 3, 'reg_alpha': 6, 'reg_lambda': 10, 'scale_pos_weight': 3, 'subsample': 0.621079969138713}",0.4205153135634419,0.4214079074252652,0.43199608610567514,0.42633382280959375,0.425063282475994,0.004575036253901567,55
1.6201391220092773,0.040089939876737174,0.03343266248703003,0.001677510957060135,0.9,0,0.3677831327192532,5,1,5,5,3,0.908215936609692,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.3677831327192532, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 5, 'reg_lambda': 5, 'scale_pos_weight': 3, 'subsample': 0.908215936609692}",0.4231305155596842,0.4283113336367774,0.43767441860465117,0.42896935933147634,0.42952140678314726,0.00522216731348637,46
1.5522831678390503,0.05348885034436016,0.03166288137435913,0.00593751608676196,0.8,0,0.15071754396542947,4,4,2,3,3,0.6101205237827741,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15071754396542947, 'max_depth': 4, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 3, 'scale_pos_weight': 3, 'subsample': 0.6101205237827741}",0.4002408671216379,0.40501212611156023,0.4145717937792927,0.4041407867494824,0.40599139344049334,0.005269618879583404,79
1.5055845379829407,0.11318385419036889,0.036759376525878906,0.010544666023088315,0.9,0,0.512093058299281,4,3,6,3,2,0.845468869051233,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.512093058299281, 'max_depth': 4, 'min_child_weight': 3, 'reg_alpha': 6, 'reg_lambda': 3, 'scale_pos_weight': 2, 'subsample': 0.845468869051233}",0.4657534246575342,0.4718670076726343,0.47002724795640327,0.476221928665786,0.47096740223808947,0.00375795124373406,14
0.9020809531211853,0.06956756507061392,0.031202971935272217,0.005477280622276699,1,0,0.9367299887367345,2,2,8,8,2.5,0.9623468091392814,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.9367299887367345, 'max_depth': 2, 'min_child_weight': 2, 'reg_alpha': 8, 'reg_lambda': 8, 'scale_pos_weight': 2.5, 'subsample': 0.9623468091392814}",0.4195906432748538,0.4321167883211679,0.42967542503863987,0.42745861733203505,0.42721036849167415,0.004697640343554852,49
1.489175021648407,0.03523174194982252,0.0318414568901062,0.006379909012287619,0.9,0,0.6957843993450822,4,3,9,8,2,0.6209261454502258,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.6957843993450822, 'max_depth': 4, 'min_child_weight': 3, 'reg_alpha': 9, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.6209261454502258}",0.469191270860077,0.4725415070242657,0.4745649263721553,0.4640102827763496,0.4700769967582119,0.003993896968361388,15
0.9316650629043579,0.05157680292254046,0.03494137525558472,0.010659226934049436,0.9,0,0.8972157579533268,2,2,6,8,2,0.6746047873063304,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8972157579533268, 'max_depth': 2, 'min_child_weight': 2, 'reg_alpha': 6, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.6746047873063304}",0.4444444444444444,0.46496039000609385,0.4670781893004115,0.4605009633911368,0.45924599678552164,0.008869306939615917,29
1.1072083115577698,0.060167017443343095,0.029498398303985596,0.0027944478067561847,1,0,0.8563242918780924,3,0,7,3,3,0.9678174971104738,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.8563242918780924, 'max_depth': 3, 'min_child_weight': 0, 'reg_alpha': 7, 'reg_lambda': 3, 'scale_pos_weight': 3, 'subsample': 0.9678174971104738}",0.40414279418245924,0.41533131225638803,0.41875,0.41131907308377896,0.4123857948806566,0.005437465754242242,73
1.234199583530426,0.06129623814774077,0.030344367027282715,0.009913041265637202,0.9,0,0.6689882547142286,3,2,8,2,2,0.5025307919231093,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.6689882547142286, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 8, 'reg_lambda': 2, 'scale_pos_weight': 2, 'subsample': 0.5025307919231093}",0.4475733972438586,0.4697259400892288,0.4657351962741184,0.4599745870393901,0.460752280161649,0.008361276622516976,26
1.207155704498291,0.01710050488635092,0.03293490409851074,0.007699492009510931,0.9,0,0.5487337893665861,3,2,8,3,2,0.5090376818077604,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.5487337893665861, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 8, 'reg_lambda': 3, 'scale_pos_weight': 2, 'subsample': 0.5090376818077604}",0.44813278008298757,0.46948941469489414,0.47117962466487934,0.4581185567010309,0.461730094035948,0.00931974831811906,24
1.7268891334533691,0.07345825960544858,0.043868184089660645,0.015985265899351744,0.9,0,0.3253996981592677,5,2,0,0,3,0.6838579015297168,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.3253996981592677, 'max_depth': 5, 'min_child_weight': 2, 'reg_alpha': 0, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.6838579015297168}",0.41749408983451536,0.41888838680524176,0.431640625,0.4192488262910798,0.42181798198270926,0.005708840688485191,61
1.4130630493164062,0.04730640672866118,0.03399771451950073,0.008888960059502283,1,0,0.25046181860558414,3,4,2,5,3,0.7171971827552144,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.25046181860558414, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 5, 'scale_pos_weight': 3, 'subsample': 0.7171971827552144}",0.394096529716793,0.4077593032462391,0.4094488188976378,0.3999184671830412,0.40280577976092774,0.006181726582134551,83
1.5252110958099365,0.11241597832385182,0.04016995429992676,0.004690919482751822,0.8,0,0.5026370931051921,5,0,4,2,3,0.8842770071531545,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.5026370931051921, 'max_depth': 5, 'min_child_weight': 0, 'reg_alpha': 4, 'reg_lambda': 2, 'scale_pos_weight': 3, 'subsample': 0.8842770071531545}",0.4324586977648202,0.42776203966005666,0.44136253041362533,0.43336575875486383,0.4337372566483415,0.004889292933444037,39
1.2682458758354187,0.11472755062752013,0.04376572370529175,0.008871100970077513,0.8,0,0.994550510797341,3,4,4,5,3,0.873859386948707,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.994550510797341, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 4, 'reg_lambda': 5, 'scale_pos_weight': 3, 'subsample': 0.873859386948707}",0.40919037199124725,0.4108867427568042,0.41602535083748304,0.40865384615384615,0.41118907793484516,0.0029113213400890486,74
1.0150845050811768,0.08113634147440033,0.03347337245941162,0.006747552394850954,0.8,0,0.9283185625877254,2,4,2,0,3,0.652848509643591,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.9283185625877254, 'max_depth': 2, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.652848509643591}",0.3859223300970874,0.39369158878504673,0.40263046245226985,0.39429530201342283,0.39413492083695667,0.005912764569727946,91
1.648805320262909,0.05826728599302536,0.03209209442138672,0.0042941578191320485,1,0,0.2684748568901568,4,1,8,9,3,0.9221065703631557,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.2684748568901568, 'max_depth': 4, 'min_child_weight': 1, 'reg_alpha': 8, 'reg_lambda': 9, 'scale_pos_weight': 3, 'subsample': 0.9221065703631557}",0.39909390444810544,0.4142621599340478,0.4223194748358862,0.40610428147520133,0.4104449551733102,0.008707225018941568,75
2.1829240918159485,0.0633471089805128,0.05749088525772095,0.006981226923039593,1,0,0.570061170089365,5,1,5,6,2.5,0.6270818245348694,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.570061170089365, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 5, 'reg_lambda': 6, 'scale_pos_weight': 2.5, 'subsample': 0.6270818245348694}",0.4377659574468085,0.44503451938396177,0.4485087225661227,0.43007915567282323,0.440347088767429,0.00708302479485947,34
1.144780695438385,0.03011819410689152,0.0358424186706543,0.006858976603844308,0.9,0,0.8773730719279554,2,0,8,10,2.5,0.6797455756098776,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8773730719279554, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 8, 'reg_lambda': 10, 'scale_pos_weight': 2.5, 'subsample': 0.6797455756098776}",0.4099437148217636,0.4214876033057851,0.43724066390041494,0.41470311027332707,0.4208437730753227,0.010317358621207823,65
1.4082237482070923,0.014735541085683713,0.04243093729019165,0.0097383833166165,0.8,0,0.2965101436477985,3,2,1,8,2,0.5407970902001202,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2965101436477985, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 1, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.5407970902001202}",0.46032745591939545,0.4752092723760464,0.46923597025016905,0.46293888166449937,0.46692789505252763,0.005774652501504084,19
1.0323242545127869,0.038814515864799955,0.03248471021652222,0.007372863312919252,1,0,0.5015162946871996,2,3,0,7,2.5,0.8978963347180505,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.5015162946871996, 'max_depth': 2, 'min_child_weight': 3, 'reg_alpha': 0, 'reg_lambda': 7, 'scale_pos_weight': 2.5, 'subsample': 0.8978963347180505}",0.41435185185185186,0.4181733889661567,0.4368048533872599,0.4267068273092369,0.42400923037862637,0.008636072637200494,57
2.255746006965637,0.024387418721705714,0.05264347791671753,0.011723104104435748,1,0,0.3379951568515358,5,1,1,6,3,0.517971136898371,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.3379951568515358, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 1, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.517971136898371}",0.41647597254004576,0.41535698248765157,0.42725509214354995,0.428169014084507,0.4218142653139385,0.005919866969901384,62
1.426430106163025,0.04190944114360507,0.03366994857788086,0.010876075254034764,0.8,0,0.1550416167277442,3,4,5,9,2.5,0.5152501249695247,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1550416167277442, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 5, 'reg_lambda': 9, 'scale_pos_weight': 2.5, 'subsample': 0.5152501249695247}",0.41132075471698115,0.42749173358526216,0.43408521303258146,0.41763005780346824,0.42263193978457325,0.008771499228538078,59
1.3672549724578857,0.10354416109874832,0.026700079441070557,0.01013941048458661,0.9,0,0.8226005606596583,3,2,4,0,2,0.635771457909871,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8226005606596583, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 4, 'reg_lambda': 0, 'scale_pos_weight': 2, 'subsample': 0.635771457909871}",0.4508956145768993,0.4649176327028676,0.4734042553191489,0.4626198083067093,0.46295932772640624,0.008040210183639616,23
1.2092282176017761,0.05117097543797551,0.028171837329864502,0.005036550012034166,0.8,0,0.45726516161372854,3,4,3,2,3,0.5691765462089007,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.45726516161372854, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 3, 'reg_lambda': 2, 'scale_pos_weight': 3, 'subsample': 0.5691765462089007}",0.40016604400166045,0.40384615384615385,0.42162396873643077,0.4095607235142119,0.4087992225246142,0.008125863952488321,77
1.232988953590393,0.03383993464857138,0.03038114309310913,0.00588461763068031,0.8,0,0.969536867114159,3,2,0,7,3,0.716760368790371,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.969536867114159, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 0, 'reg_lambda': 7, 'scale_pos_weight': 3, 'subsample': 0.716760368790371}",0.41065140845070425,0.4142732811140122,0.42810457516339867,0.41155555555555556,0.4161462050709177,0.007031666095021467,71
0.9104036092758179,0.06408502275382386,0.03149569034576416,0.005948197225960579,0.9,0,0.07845638134226596,2,1,4,6,3,0.847987103046849,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.07845638134226596, 'max_depth': 2, 'min_child_weight': 1, 'reg_alpha': 4, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.847987103046849}",0.36078965282505104,0.360222077073808,0.3695345557122708,0.36636023152877084,0.3642266292849751,0.0038915159992716736,98
1.1424234509468079,0.12224383620989009,0.03543621301651001,0.004522179007553201,0.8,0,0.05819359550844361,3,0,1,5,2,0.8300986883588657,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05819359550844361, 'max_depth': 3, 'min_child_weight': 0, 'reg_alpha': 1, 'reg_lambda': 5, 'scale_pos_weight': 2, 'subsample': 0.8300986883588657}",0.4690603514132926,0.4926070038910506,0.49032258064516127,0.46754250386398766,0.479883109953373,0.011622205968879496,4
1.0778727531433105,0.010047453789536186,0.03643941879272461,0.004471088386318115,0.8,0,0.6382705938433504,2,4,5,6,3,0.6238654947505787,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.6382705938433504, 'max_depth': 2, 'min_child_weight': 4, 'reg_alpha': 5, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.6238654947505787}",0.39241001564945227,0.3958658346333853,0.4014321819713564,0.3832288401253918,0.39323421809489645,0.006612845743496418,92
0.970751941204071,0.06571931002501229,0.023593544960021973,0.006359899140687852,1,0,0.7578461104643691,2,4,4,0,2.5,0.9277302920055036,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.7578461104643691, 'max_depth': 2, 'min_child_weight': 4, 'reg_alpha': 4, 'reg_lambda': 0, 'scale_pos_weight': 2.5, 'subsample': 0.9277302920055036}",0.41409691629955947,0.428639846743295,0.4363073749355338,0.43336623889437315,0.42810259421819036,0.008536276063555965,48
1.2467509508132935,0.12702066998753575,0.03515326976776123,0.011921022516717915,0.8,0,0.4741738290873252,3,1,4,6,2,0.7323369064698058,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.4741738290873252, 'max_depth': 3, 'min_child_weight': 1, 'reg_alpha': 4, 'reg_lambda': 6, 'scale_pos_weight': 2, 'subsample': 0.7323369064698058}",0.4624203821656051,0.48526522593320237,0.4884856943475227,0.47182175622542594,0.476998264667939,0.010483494015737397,9
1.3177313208580017,0.031096789957908,0.03572499752044678,0.006915735036855158,0.8,0,0.39850473439737344,3,4,3,1,3,0.5076522701451924,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.39850473439737344, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 3, 'reg_lambda': 1, 'scale_pos_weight': 3, 'subsample': 0.5076522701451924}",0.3995026937422296,0.4117647058823529,0.4100688468158348,0.39643005396430053,0.4044415751011795,0.00659301621780901,81
