mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tvec__max_features,param_tvec__ngram_range,param_xgboost__colsample_bytree,param_xgboost__gamma,param_xgboost__learning_rate,param_xgboost__max_depth,param_xgboost__min_child_weight,param_xgboost__min_split_loss,param_xgboost__reg_alpha,param_xgboost__reg_lambda,param_xgboost__scale_pos_weight,param_xgboost__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
5.6261321902275085,0.14561466106205986,0.4918004274368286,0.006732197973554622,7500,"(1, 1)",0.8,0.5085706911647028,0.907566473926093,4,4,0.1,10,3,2,0.5384899549143964,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.5085706911647028, 'xgboost__learning_rate': 0.907566473926093, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5384899549143964}",0.7475051659503565,0.7534115904189167,0.7507653185067152,0.7566845193390466,0.7520916485537588,0.003377561348175208,87
10.542065680027008,0.08038617011285883,1.0529243350028992,0.023683147075585914,7500,"(1, 3)",0.9,0.8804678390152577,0.6243540481337932,3,0,0,5,3,2.5,0.9416401294594341,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.8804678390152577, 'xgboost__learning_rate': 0.6243540481337932, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.9416401294594341}",0.7664217271093564,0.7834185814803454,0.7833559644869368,0.7812099314354577,0.7786015511280241,0.00708801786038441,11
7.839377224445343,0.15469676677381541,1.1321185231208801,0.13152178468834927,5000,"(1, 3)",0.8,0.3180034749718639,0.11005192452767676,2,2,0.05,8,3,2,0.9303652916281717,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.3180034749718639, 'xgboost__learning_rate': 0.11005192452767676, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.9303652916281717}",0.7260549934030944,0.740896639296899,0.7370182610326279,0.7366513079426544,0.7351553004188189,0.005511062072172975,96
10.778017044067383,0.9434200842861266,0.9511999487876892,0.06361901433078515,7500,"(1, 2)",1,0.417411003148779,0.22210781047073025,4,1,0.1,10,5,2,0.7019180855290204,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.417411003148779, 'xgboost__learning_rate': 0.22210781047073025, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.7019180855290204}",0.7657252813498131,0.7763413207399112,0.7715055452275632,0.7771182379017327,0.7726725963047552,0.0045511114436427805,32
6.39887148141861,0.1772901133382853,0.5959604382514954,0.023416430451180466,5000,"(1, 1)",0.9,0.9624472949421112,0.25178229582536416,3,2,0,4,0,2,0.6333905071376424,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.9624472949421112, 'xgboost__learning_rate': 0.25178229582536416, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.6333905071376424}",0.7685237919193736,0.768978591657809,0.7740375691428146,0.7784112597009356,0.7724878031052332,0.004047130541407216,33
6.759379804134369,0.14662293327185638,0.7652280926704407,0.010787909375293584,5000,"(1, 2)",0.9,0.033050732900548385,0.345071248026683,2,2,0.05,1,4,2.5,0.9928252270553004,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.033050732900548385, 'xgboost__learning_rate': 0.345071248026683, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.9928252270553004}",0.7570304742301984,0.7701013228324737,0.7624645064504737,0.7751437827866161,0.7661850215749404,0.006950625652883519,64
9.755581021308899,0.20549612850771895,1.059958815574646,0.0550950942170213,7500,"(1, 3)",1,0.36965445606140446,0.24215993827742588,3,4,0.05,5,5,3,0.908215936609692,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.36965445606140446, 'xgboost__learning_rate': 0.24215993827742588, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.908215936609692}",0.7649198784056851,0.7775453765067045,0.7759080304185548,0.7781693609876036,0.774135661579637,0.00538444141968689,26
6.544968783855438,0.1897345429013628,0.5038197636604309,0.034297820310277054,2500,"(1, 1)",1,0.18651851039985423,0.040775141554763916,5,3,0.1,3,2,2.5,0.7560465291496405,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.18651851039985423, 'xgboost__learning_rate': 0.040775141554763916, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7560465291496405}",0.7485867682204723,0.7556731036745874,0.7497187168921216,0.7569435520487977,0.7527305352089948,0.0036280185534319116,85
10.063401937484741,0.08150092903411922,1.0865276455879211,0.08626888780967239,7500,"(1, 3)",0.8,0.690937738102466,0.3867353463005374,3,0,0.1,8,8,2.5,0.9623468091392814,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.690937738102466, 'xgboost__learning_rate': 0.3867353463005374, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 8, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.9623468091392814}",0.7674462339115677,0.7808326021253779,0.7742856551326314,0.7819872675368833,0.776137939676615,0.00581444750304729,16
11.359815299510956,0.08057320759854017,0.7743361592292786,0.014299915597141749,5000,"(1, 2)",1,0.22855002179729966,0.17495492709593619,5,0,0,1,0,2.5,0.9486078789766634,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.22855002179729966, 'xgboost__learning_rate': 0.17495492709593619, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.9486078789766634}",0.7811403439906782,0.7824058287380182,0.7796039762294356,0.7871221120887009,0.7825680652617082,0.002810243539760006,2
10.225309908390045,0.052854176160696854,1.0038690567016602,0.020035479010861324,2500,"(1, 3)",1,0.3390297910487007,0.3492095746126609,5,2,0.05,7,0,3,0.9678174971104738,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.3390297910487007, 'xgboost__learning_rate': 0.3492095746126609, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.9678174971104738}",0.7802437072467948,0.7809635061837603,0.790265605501155,0.7882395104246089,0.7849280823390798,0.004390784200113576,1
5.972043931484222,0.19708268085450936,0.7814658880233765,0.04861457306931495,5000,"(1, 2)",1,0.3722827665617431,0.9401334424577784,2,4,0.05,1,1,2.5,0.7242120714931237,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.3722827665617431, 'xgboost__learning_rate': 0.9401334424577784, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 1, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7242120714931237}",0.7538998583556601,0.7444574436969873,0.76708854373405,0.7416373009005819,0.7517707866718197,0.009941568626175736,88
5.835608541965485,0.22753341320427717,0.5334879755973816,0.027525172588335846,2500,"(1, 1)",0.8,0.018075363615520867,0.4938937151834346,5,3,0.1,2,0,2,0.7712701152774497,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.018075363615520867, 'xgboost__learning_rate': 0.4938937151834346, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.7712701152774497}",0.772206806445888,0.7711298886899369,0.7745708647813558,0.7713475317050325,0.7723137729055534,0.0013639198521977671,35
9.152582585811615,0.15946106148264305,1.0943607091903687,0.06412262551211567,7500,"(1, 3)",0.9,0.26520236768172545,0.24398964337908358,3,4,0.1,5,7,3,0.7171971827552144,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.26520236768172545, 'xgboost__learning_rate': 0.24398964337908358, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 7, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.7171971827552144}",0.7670585794742745,0.7745335131034844,0.7738162550224027,0.7741695247124581,0.7723944680781549,0.0030910970942056052,34
5.262710273265839,0.07181249495299429,0.7662127614021301,0.03514321907596983,2500,"(1, 2)",0.8,0.5769038846263591,0.4925176938188639,2,3,0,2,3,3,0.8842770071531545,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.5769038846263591, 'xgboost__learning_rate': 0.4925176938188639, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8842770071531545}",0.765824246827514,0.76831812658577,0.7684919846212863,0.7717771904624562,0.7686028871242566,0.0021148541031848294,46
8.286465167999268,0.06793424596883356,0.752438485622406,0.021260727895750172,2500,"(1, 2)",0.8,0.2795603417967586,0.883494022266259,5,0,0,7,0,2.5,0.9833274095218347,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.2795603417967586, 'xgboost__learning_rate': 0.883494022266259, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.9833274095218347}",0.7712242886023648,0.7582708536942053,0.7745511130910395,0.7739029958792738,0.7694873128167209,0.006594815582222182,42
5.383111655712128,0.14751001060641902,0.5186177492141724,0.016091663683348193,7500,"(1, 1)",1,0.30569701928718185,0.19091103115034602,2,2,0.05,8,9,3,0.9221065703631557,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.30569701928718185, 'xgboost__learning_rate': 0.19091103115034602, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.9221065703631557}",0.7400356513617508,0.7522449867669194,0.7468923213995047,0.7536898775204823,0.7482157092621644,0.00535878479741105,90
8.045654714107513,0.2212110059102236,0.863280713558197,0.11540138589874084,7500,"(1, 2)",0.9,0.6150072266991697,0.9900538501042633,3,2,0.05,1,9,2,0.9243348974623372,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.6150072266991697, 'xgboost__learning_rate': 0.9900538501042633, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.9243348974623372}",0.7615667091552106,0.7700033528559913,0.7755212066521788,0.7679275146281495,0.7687546958228826,0.0049923990789215045,44
8.157713174819946,0.23083318586647772,1.1048584580421448,0.09916540233111018,2500,"(1, 3)",0.9,0.35949115121975517,0.29359184426449336,4,1,0.1,1,8,2,0.5407970902001202,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.35949115121975517, 'xgboost__learning_rate': 0.29359184426449336, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 8, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5407970902001202}",0.7673764109122762,0.7719595422043721,0.7766892930608267,0.7819296782711417,0.7744887311121541,0.0054127641429686894,25
5.553273320198059,0.0591133552810212,0.5061973929405212,0.03069768945830591,7500,"(1, 1)",0.8,0.19427395351204224,0.07094091699992766,3,3,0.1,6,1,2.5,0.7192370615090435,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.19427395351204224, 'xgboost__learning_rate': 0.07094091699992766, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0.1, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 1, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7192370615090435}",0.73642507671014,0.7419009504514464,0.7358289951006288,0.7461935161149996,0.7400871345943036,0.004246181906562596,94
7.258170187473297,0.22691937269117657,0.7797604203224182,0.009320055402721864,7500,"(1, 2)",1,0.46559801813246016,0.5426446347075766,2,1,0.05,5,0,2.5,0.9113002803298291,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.46559801813246016, 'xgboost__learning_rate': 0.5426446347075766, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.9113002803298291}",0.7628037776264749,0.771680137538433,0.7752740725510522,0.7754563592351765,0.7713035867377841,0.005133196432112902,38
8.86396586894989,0.27220179205149175,1.0149520635604858,0.01754600352566268,5000,"(1, 3)",0.8,0.5222432600548044,0.7699935530986108,5,3,0,6,3,2.5,0.5258408605843039,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0.5222432600548044, 'xgboost__learning_rate': 0.7699935530986108, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5258408605843039}",0.7583052495000577,0.753981694833035,0.7590330667093114,0.7645655627613529,0.7589713934509392,0.0037629567471997236,77
7.7831867933273315,0.3089386677401257,0.957910418510437,0.06796716470911894,5000,"(1, 3)",1,0.6374299014982066,0.7260913337226615,2,1,0.05,2,0,3,0.716760368790371,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.6374299014982066, 'xgboost__learning_rate': 0.7260913337226615, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.716760368790371}",0.7580910225465244,0.7618516325555184,0.767502734300262,0.7566482285827425,0.7610234044962618,0.004195494744381457,75
9.53748106956482,0.12378737324581521,0.9442337155342102,0.04857402799688672,5000,"(1, 3)",0.9,0.02535074341545751,0.9626484146779251,4,0,0,0,9,2.5,0.5782185213355431,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.02535074341545751, 'xgboost__learning_rate': 0.9626484146779251, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5782185213355431}",0.7426740567233958,0.749011620856191,0.742424631833252,0.7449536810963474,0.7447659976272966,0.002641909925282174,91
6.448498845100403,0.06529978427957255,0.7619147300720215,0.019765899177690508,5000,"(1, 2)",0.9,0.7145959227000623,0.6601973767177313,2,0,0,6,4,2.5,0.8650196582809093,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0.7145959227000623, 'xgboost__learning_rate': 0.6601973767177313, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.8650196582809093}",0.7578728702795726,0.7706356396702311,0.7733374550113608,0.7730465340304965,0.7687231247479153,0.006351567660049145,45
7.849336504936218,0.17835121082812824,0.8246273398399353,0.09019802193033215,7500,"(1, 2)",1,0.7578461104643691,0.014393488629755868,3,3,0,0,3,2,0.7370869145436626,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0.7578461104643691, 'xgboost__learning_rate': 0.014393488629755868, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.7370869145436626}",0.6874093312074787,0.7051670839902315,0.683586964074769,0.7010110485720241,0.6942936069611259,0.00901917372942978,99
