mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__text__tvec__max_features,param_preprocessor__text__tvec__ngram_range,param_rf__bootstrap,param_rf__max_depth,param_rf__max_features,param_rf__max_samples,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3.915395736694336,0.13452752441974486,0.8356488347053528,0.046649527911277244,5000,"(1, 2)",False,5,sqrt,0.8,4,5,200,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'rf__bootstrap': False, 'rf__max_depth': 5, 'rf__max_features': 'sqrt', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.2794891397046151,0.2052084718680688,0.33273548490915505,0.22515304677972514,0.260646535815391,0.049711736544104525,20
1.7762492895126343,0.02679929635907187,0.3512885570526123,0.0024697073214597445,2500,"(1, 1)",False,4,sqrt,1,3,4,100,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': False, 'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__max_samples': 1, 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 4, 'rf__n_estimators': 100}",0.22773969124904803,0.2126775477535503,0.3002832246118098,0.20711304713512368,0.23695337768738295,0.03733404202500633,33
9.43604850769043,0.09101740544834155,0.3660193681716919,0.012231954512022357,2500,"(1, 1)",True,3,auto,0.9,3,3,100,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': True, 'rf__max_depth': 3, 'rf__max_features': 'auto', 'rf__max_samples': 0.9, 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 3, 'rf__n_estimators': 100}",0.28308559134817524,0.21107999617386775,0.36604928282099947,0.2324213262807754,0.27315904915595446,0.05966678857297462,13
4.425161719322205,0.06302759695942013,1.0348001718521118,0.024102165971609565,7500,"(1, 3)",False,3,sqrt,0.8,3,4,150,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': False, 'rf__max_depth': 3, 'rf__max_features': 'sqrt', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 4, 'rf__n_estimators': 150}",0.24178879839306644,0.1626789914471678,0.260963441410314,0.18083077112402868,0.21156550059364423,0.040890459336190975,49
14.89896959066391,0.16118485263202423,0.9200192093849182,0.020268364616281943,5000,"(1, 3)",True,3,auto,0.9,4,2,100,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': True, 'rf__max_depth': 3, 'rf__max_features': 'auto', 'rf__max_samples': 0.9, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.2824178971442409,0.23108780373434157,0.3730609835100931,0.2426373190277995,0.2823010008541188,0.05575255001276634,12
1.6912044286727905,0.0982239989655688,0.4155541658401489,0.04312216266164697,5000,"(1, 1)",False,5,sqrt,1,4,2,100,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': False, 'rf__max_depth': 5, 'rf__max_features': 'sqrt', 'rf__max_samples': 1, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.23668941009354716,0.2458051483424072,0.3353967912003678,0.21268182157494497,0.2576432928028168,0.04649286846628219,22
22.404649019241333,0.3518340088064691,0.45755577087402344,0.05455617745741467,2500,"(1, 1)",True,4,auto,0.8,4,4,200,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': True, 'rf__max_depth': 4, 'rf__max_features': 'auto', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 4, 'rf__n_estimators': 200}",0.30782374795945455,0.2367426604822649,0.42804465862389496,0.2526720846009122,0.30632078791663164,0.07506373753947367,6
16.493057191371918,0.08133976751513056,0.9530240893363953,0.030738432987047558,7500,"(1, 3)",False,2,auto,0.9,2,2,100,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': False, 'rf__max_depth': 2, 'rf__max_features': 'auto', 'rf__max_samples': 0.9, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.21472526199920583,-0.7519097456496848,0.27273208074237976,0.08010605992158204,-0.0460865857466293,0.4134546767490675,91
13.909547090530396,0.2994971124358565,0.9941185712814331,0.08491877291815463,2500,"(1, 3)",False,2,auto,0.9,4,4,100,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': False, 'rf__max_depth': 2, 'rf__max_features': 'auto', 'rf__max_samples': 0.9, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 4, 'rf__n_estimators': 100}",0.22596470784932499,-0.0522613534063503,0.2953955977052054,0.10763974386761,0.14418467400394752,0.1317946233598852,70
1.5799168348312378,0.0676695993058344,0.44147825241088867,0.02317016902447923,5000,"(1, 1)",True,3,sqrt,1,4,2,150,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': True, 'rf__max_depth': 3, 'rf__max_features': 'sqrt', 'rf__max_samples': 1, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",-0.0015845091051214233,-0.01915168954633195,-0.011442241730484914,-0.00784439803535264,-0.010005709604322732,0.006350205886328477,87
35.95277559757233,0.9849085004492055,0.6962370872497559,0.14138180884182422,5000,"(1, 2)",True,5,auto,0.8,4,3,200,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'rf__bootstrap': True, 'rf__max_depth': 5, 'rf__max_features': 'auto', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 3, 'rf__n_estimators': 200}",0.32415532073926756,0.2806957378148631,0.4315846111146948,0.27555885591466767,0.32799863139587326,0.06271427274705278,1
25.42648583650589,0.5252153561968311,0.40601205825805664,0.004695638744114745,5000,"(1, 1)",False,5,auto,0.8,4,3,100,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': False, 'rf__max_depth': 5, 'rf__max_features': 'auto', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 3, 'rf__n_estimators': 100}",0.2359593091047556,0.06950309359821472,0.3326350338129722,0.2200075989119863,0.2145262588569822,0.09416849514965005,45
3.073579430580139,0.09744344199850506,0.7320259809494019,0.023638567746160997,5000,"(1, 2)",True,3,sqrt,0.8,4,2,150,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'rf__bootstrap': True, 'rf__max_depth': 3, 'rf__max_features': 'sqrt', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",0.2263604621941997,0.18459514445816028,0.2559186465331338,0.1844409737198227,0.21282880672632912,0.030178008309676253,48
1.6326739192008972,0.06030107338812527,0.5194894671440125,0.01880884710319111,7500,"(1, 1)",True,5,auto,1,2,5,200,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': True, 'rf__max_depth': 5, 'rf__max_features': 'auto', 'rf__max_samples': 1, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",-0.001159935666349421,-0.0010302542474689425,-0.0044412342247974745,-0.009480504000425993,-0.004027982034760458,0.00343193950327985,82
