mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tvec__max_features,param_tvec__ngram_range,param_xgboost__colsample_bytree,param_xgboost__gamma,param_xgboost__learning_rate,param_xgboost__max_depth,param_xgboost__min_child_weight,param_xgboost__reg_alpha,param_xgboost__reg_lambda,param_xgboost__scale_pos_weight,param_xgboost__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3.5254008769989014,0.04409072530157528,0.2346082329750061,0.0004968865807123626,5000,"(1, 1)",1,0,0.8500385777897993,5,1,0,6,3,0.8344206263318037,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8500385777897993, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8344206263318037}",0.49851279000594884,0.5046554934823091,0.507985257985258,0.5076546233925291,0.5047020412165112,0.0038015211131771144,82
2.8789104223251343,0.013612502880151115,0.42177754640579224,0.011045930358025565,2500,"(1, 3)",0.9,0,0.8872127425763265,2,2,4,2,2,0.8608647605824367,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8872127425763265, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.8608647605824367}",0.562992125984252,0.5861788617886179,0.601018675721562,0.5647451963241437,0.5787337149546439,0.015775978294159193,31
3.8658443689346313,0.020697313659832694,0.4234437346458435,0.011489098720371642,7500,"(1, 3)",0.9,0,0.49379559636439074,2,1,9,2,3,0.9478817978367597,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.49379559636439074, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.9478817978367597}",0.4773109243697479,0.5002858776443682,0.5270354257302673,0.5155582672361196,0.5050476237451258,0.018614079220449848,80
2.092065989971161,0.04949256971227802,0.22260361909866333,0.0067644125741118215,2500,"(1, 1)",0.9,0,0.1393314544058757,4,4,10,3,2,0.5384899549143964,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.1393314544058757, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5384899549143964}",0.5927306616961789,0.6264478764478765,0.6334371754932503,0.6394279877425945,0.623010925344975,0.018075768513718008,8
3.949057877063751,0.060175718630028414,0.429587185382843,0.013527964786215147,7500,"(1, 3)",0.9,0,0.8804678390152577,3,4,8,4,2.5,0.7282672852414551,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8804678390152577, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7282672852414551}",0.5096277278562259,0.5333333333333333,0.5498614958448753,0.5387228260869565,0.5328863457803478,0.014691692616028528,62
3.341757118701935,0.017493332325392467,0.32833027839660645,0.01867355225533154,5000,"(1, 2)",1,0,0.32434502100527396,4,3,8,6,2.5,0.5550259622638384,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.32434502100527396, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5550259622638384}",0.5428571428571428,0.5409026798307476,0.5702290076335877,0.5470756062767475,0.5502661091495564,0.011739497589287974,45
2.9288418292999268,0.019969700993435972,0.403109073638916,0.01254042424353961,2500,"(1, 3)",0.9,0,0.0005203769953158188,2,0,2,6,2.5,0.7553736512887829,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.0005203769953158188, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7553736512887829}",0.537984496124031,0.5537037037037037,0.5771929824561404,0.5722326454033771,0.5602784569218131,0.015566405046094084,41
2.4077402353286743,0.04270115872760487,0.31984132528305054,0.015110289561581685,2500,"(1, 2)",0.8,0,0.6924360328902703,3,3,7,10,2.5,0.6093821097865351,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.6924360328902703, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 10, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.6093821097865351}",0.5312075983717774,0.5341225626740947,0.5560571858540256,0.5308641975308642,0.5380628861076905,0.01046586187672317,57
2.5052629113197327,0.011553660738676447,0.2295222282409668,0.01038111004238806,2500,"(1, 1)",0.9,0,0.9717820827209607,5,3,6,1,3,0.6504391549083848,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.9717820827209607, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 1, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.6504391549083848}",0.4796839729119639,0.48552864737152984,0.5064298836497244,0.5015253203172666,0.4932919560626212,0.011020884668385151,91
2.011799991130829,0.020954732311423856,0.22175204753875732,0.008586018639060031,2500,"(1, 1)",1,0,0.6095643339798968,3,3,5,6,2,0.6725356240133415,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.6095643339798968, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.6725356240133415}",0.5840130505709625,0.6011705685618729,0.6154521510096576,0.5918189730200174,0.5981136857906276,0.011709165543402204,20
4.285868942737579,0.03029290035776118,0.42863816022872925,0.009018502606947601,2500,"(1, 3)",0.9,0,0.1448948720912231,5,1,5,6,3,0.8808098076643588,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.1448948720912231, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8808098076643588}",0.5106512477175897,0.5039852851011649,0.5284237726098191,0.5340179717586649,0.5192695692968097,0.012340984803580866,71
2.2896223068237305,0.015408565067868505,0.23433053493499756,0.022079049974766427,7500,"(1, 1)",1,0,0.8031397563798959,2,3,1,5,2.5,0.7678873420373793,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8031397563798959, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7678873420373793}",0.5152268489745183,0.5110389610389611,0.5412907702984039,0.5187096774193548,0.5215665644328095,0.011707140190352417,70
